post_id	date	message	num_likes	num_angry	num_shares
126351747376464_326308701473610	2018-08-31T15:00:02+0000	"estamos juntos, eduardo jorge!  nossa amizade vem de longa data e agora nos unimos a milhares de brasileiros e brasileiras na luta por um brasil melhor!  a sua doacao e fundamental. http://doemarina.com.br/?ref=fb3108eduardo"	1017	5	231
126351747376464_2126370794041206	2018-08-31T14:01:42+0000	"eu sou mulher, sou negra, mae de 4 filhos, fui seringueira, empregada domestica, me alfabetizei aos 16 anos. eu sei que tem muita gente que acha que pessoas com a minha origem nao tem capacidade para ser presidente da republica. eu estou aqui trazendo mais que um discurso, eu trago uma trajetoria, um compromisso de construir um pais que seja justo e bom para todos. #votemarina18"	9287	24	1406
126351747376464_2126299654048320	2018-08-31T12:58:36+0000	"a agenda de hoje e no rio de janeiro. acompanhe! #votemarina18"	258	1	18
126351747376464_2125662990778653	2018-08-31T00:26:29+0000	"o brasil que eu quero para o futuro e um brasil aonde nenhuma pessoa tenha que passar pela humilhacao de nao ter um trabalho para sustentar a sua familia.  eu sou mulher, sou negra, mae de 4 filhos, fui seringueira, empregada domestica, me alfabetizei aos 16 anos. eu sei que tem muita gente que acha que pessoas com a minha origem nao tem capacidade para ser presidente da republica.  eu estou aqui trazendo mais que um discurso, eu trago uma trajetoria, um compromisso de construir um pais que seja justo e bom para todos. para empresarios, para trabalhadores, para a classe media, para jovens, para as mulheres.  muitas vezes as pessoas me admiram como uma excecao, mas eu nao quero um pais de excecao, eu quero um pais de regras.  eu serei presidente da republica com o seu voto para que esse pais seja economicamente prospero, socialmente justo e ambientalmente sustentavel.  #marinanojornalnacional #votemarina18"	16012	31	3142
126351747376464_2125498484128437	2018-08-30T21:22:00+0000	"essas sao algumas propostas de marina para uma ampla reforma politica. acesse as diretrizes gerais - http://bit.ly/propostasmarina #votemarina18"	7340	28	2346
126351747376464_535244336930134	2018-08-30T20:10:25+0000	"marina silva ao vivo: ajude a levar essa mensagem para mais brasileiros. compartilhe agora! #votemarina18"	1854	107	487
126351747376464_2125101814168104	2018-08-30T17:58:00+0000	"somos mais de duas mil pessoas financiando o sonho de uma campanha participativa, sustentavel e vencedora!  https://doemarina.com.br/?ref=fb30082k  enquanto alguns sequestram o fundo publico e vendem a alma em troca de tempo de tv, nos construimos uma campanha junto com as pessoas.  e so o comeco!"	863	2	116
126351747376464_1049913111846548	2018-08-30T16:27:29+0000	"relembre a resposta que marina deu ao bolsonaro sobre igualdade salarial entre homens e mulheres, discurso do odio e estado laico, no debate da rede tv. compartilhe! #tbt"	2491	24	1122
126351747376464_2125151584163127	2018-08-30T14:36:35+0000	""	1380	6	206
126351747376464_2125102527501366	2018-08-30T14:02:39+0000	"avise todos os seus familiares e amigos que hoje e dia de #marinanojornalnacional, as 20h30."	4889	15	1558
126351747376464_288354018444859	2018-08-29T23:39:12+0000	"seja voluntario e participe da 1o mobilizacao nacional da campanha de marina silva - www.somos.com.vc/ #tocommarina18."	1979	14	470
126351747376464_2123762007635418	2018-08-29T21:21:37+0000	"essas sao minhas irmas. a gente se parece tanto que tem gente brincando que poderiamos ter 5 marinas fazendo campanha. "	30125	37	14140
126351747376464_2123788504299435	2018-08-29T12:47:55+0000	"toda mulher brasileira sabe o que e ser chamada de fraca. temos que fazer o dobro, as vezes o triplo para sermos reconhecidas.  venci cinco malarias e tres hepatites. me alfabetizei aos 16 anos, trabalhei desde cedo e ajudei na criacao de sete irmaos. lutei contra o desmatamento e pela preservacao do meio ambiente.  doemarina.com.br/?ref=fb2908mulher  fui eleita vereadora, deputada e  senadora com votacoes recordes. cheguei aqui com muita forca e determinacao.  eles continuam insistindo que sou fraca. toda mulher sabe o que e isso.  juntas, porem, vamos continuar provando nossa forca. apoie a nossa campanha. nada pode segurar a forca das brasileiras que acreditam em um pais melhor.  doemarina.com.br/?ref=fb2908mulher  foto de gabriela bilo/estadao"	3847	5	810
126351747376464_2131750043816760	2018-08-28T23:02:19+0000	"eu nunca mais quero ver uma mulher sendo subestimada e tratada como se nao fosse capaz. se eu chegar la, eu nao estarei de brincadeira. #votemarina18"	36642	102	27345
126351747376464_2330528070524921	2018-08-28T21:15:00+0000	"eu nao sou fraquinha coisa nenhuma. #votemarina18"	7716	30	3485
126351747376464_541143509679663	2018-08-28T20:06:22+0000	"ajude a levar essa mensagem para mais brasileiros. compartilhe agora!: #votemarina18"	1404	156	608
126351747376464_2122823207729298	2018-08-28T17:04:44+0000	"assista agora a sabatina com marina silva no estadao. #marinasilvanoestadao #votemarina18"	761	10	140
126351747376464_1925355454222375	2018-08-28T16:33:14+0000	"uma nova forma de fazer politica nasce de um jeito diferente de financiar a politica.  http://doemarina.com.br/?ref=fb2808video  os grandes partidos se uniram para criar fundos bilionarios e garantir os recursos somente para si. fizeram coligacoes eleitoreiras e aliancas com o que ha de mais atrasado na politica brasileira. venderam a alma em troca de tempo de tv.  enquanto eles tem tudo isso, nos temos as pessoas. so nos interessa construir uma campanha olhando no olho do povo brasileiro. queremos caminhar de maos dadas com as pessoas comuns, os homens e mulheres que vivem o dia a dia da nossa nacao.  voce pode apoiar a campanha no site http://doemarina.com.br/?ref=fb2808video  seu apoio e fundamental!"	451	3	114
126351747376464_2122675404410745	2018-08-28T14:32:34+0000	"nao perca a sabatina com marina silva ao vivo no estadao. hoje, as 14h! #votemarina18"	557	4	114
126351747376464_1900428510259965	2018-08-28T00:57:31+0000	"nosso governo vai trabalhar para combater o preconceito e reparar mais de 500 anos de discriminacao racial. #votemarina18"	1858	20	640
126351747376464_228227331204084	2018-08-27T21:45:00+0000	"e preciso combater toda forma de discriminacao e preconceito. numa sociedade justa, os direitos das pessoas sao respeitados. #votemarina18"	3383	25	1408
126351747376464_2121738857837733	2018-08-27T19:10:33+0000	"esta circulando uma historia de que marina silva invadia fazendas no acre. isso e mentira! essa foto e de uma manifestacao liderada por marina, que conseguiu impedir o desmatamento ilegal de 700 hectares na fazenda bordon, em xapuri (ac) - https://abr.ai/2lpe9xl  #espalheaverdade"	4291	10	1156
126351747376464_2121610461183906	2018-08-27T16:46:46+0000	"hoje marina participa ao vivo da sabatina na record tv, a partir das 19h. acompanhe e envie seu comentario! #votemarina18"	1253	8	426
126351747376464_248298862686775	2018-08-26T23:35:50+0000	"estive no capao redondo para selar um compromisso com politicas publicas nas periferias. vamos estimular a linha de credito especial para o empreendedor comunitario, com juros acessiveis e assistencia tecnica, para que as pessoas possam abrir seus negocios e gerar emprego e renda. #votemarina18"	885	7	300
126351747376464_2120528267958792	2018-08-26T19:13:02+0000	"no capao redondo, dialogando sobre igualdade racial e direitos humanos com mulheres das periferias de sao paulo. #votemarina18  fotos: leo cabral"	1205	5	128
126351747376464_2120147401330212	2018-08-26T17:00:01+0000	"o ator caio blat apoia a nossa candidatura a presidencia. para ele, so marina tem a capacidade de vencer o caos! #votemarina18"	3459	12	620
126351747376464_323059934936261	2018-08-26T11:54:43+0000	"em visita a maua, marina se comprometeu a ampliar as creches em tempo integral e fortalecer a insercao produtiva das mulheres no mercado de trabalho. #votemarina18"	1647	12	670
126351747376464_447141969123880	2018-08-25T23:27:43+0000	"recebendo o carinho das criancas em maua. o cuidado com os pequenos sera prioridade maxima no nosso governo!"	1668	13	297
126351747376464_221492068717941	2018-08-25T16:24:00+0000	"essa campanha ta corrida, viu? mas andar pra mim e moleza. vou andar o brasil inteiro meeesmo  #votemarina18"	2898	37	852
126351747376464_2117813578230261	2018-08-24T20:09:08+0000	"as maos de uma crianca devem ser treinadas para pegar em lapis e caderno, jamais em armas. #votemarina18"	8773	79	3845
126351747376464_2117690994909186	2018-08-24T18:50:45+0000	""	3217	22	736
126351747376464_2117522111592741	2018-08-24T18:00:01+0000	"marina silva esta na lideranca entre as mulheres, segundo o datafolha. #votemarina18"	2096	11	419
126351747376464_2117517854926500	2018-08-24T17:02:07+0000	"quem merece ir para a latrina da historia sao ideias e atitudes que ofendem a sociedade brasileira e as nossas instituicoes incitando a violencia como solucao para todos os problemas."	4777	57	1776
126351747376464_2117350868276532	2018-08-24T15:05:13+0000	"fui a primeira candidata a assinar o compromisso publico pelos direitos das criancas na primeira infancia. as experiencias do inicio da vida sao fundamentais para a formacao da personalidade e da capacidade de aprender, de se relacionar e expressar emocoes. e nessa etapa que se formam os valores que serao a base do desenvolvimento para toda a vida. o cuidado com os brasileirinhos sera prioridade maxima no nosso governo. #votemarina18"	2269	8	651
126351747376464_941545559386278	2018-08-24T01:46:04+0000	"hoje visitamos o 'cordas do gama', um projeto exemplar de educacao integral, que promove a inclusao social atraves da arte e do esporte para criancas e jovens do gama, no distrito federal. se antes essas criancas viviam a merce do trafico de drogas e da violencia, hoje vivem felizes e satisfeitas dentro da escola. marina assinou uma carta-compromisso com a primeira infancia, com foco em politicas de atendimento aos direitos da crianca. nos vamos transformar essas boas ideias em politicas publicas! #votemarina18"	1092	9	480
126351747376464_501645923634519	2018-08-23T20:30:40+0000	"assista e compartilhe a sabatina de marina silva na ebc. #votemarina18"	1450	182	726
126351747376464_698082613890793	2018-08-23T19:54:58+0000	"converse com marina e envie sua pergunta. #votemarina18"	1835	249	580
126351747376464_2115854288426190	2018-08-23T18:39:47+0000	"sem nenhuma contestacao nossa candidatura foi aprovada pelo tse. #votemarina18"	4333	38	995
126351747376464_2149288398692280	2018-08-23T13:08:15+0000	"os agricultores familiares produzem mais da metade dos alimentos que vao as mesas dos brasileiros e geram cerca de 16 milhoes de empregos. a agricultura familiar e fundamental para nossa economia. #votemarina18"	1400	8	596
126351747376464_2114544931890459	2018-08-23T01:00:02+0000	"nesta quarta, estivemos na cooperativa agroecologica dos produtores rurais de aguas limpas na regiao sul de sao paulo, em parelheiros, que fornece alimentos para a prefeitura de sp, feiras e restaurantes, e aposta no alimento organico como forma de transformar a relacao de trabalho entre os cooperados. a agricultura familiar sera fortemente valorizada no nosso governo. ela e responsavel por 16 milhoes de empregos e mais da metade do abastecimento da alimentacao do nosso povo. vamos estimular a capacitacao tecnica para pequenos agricultores e aumentar o credito para os agricultores familiares e agroecologicos."	1673	16	261
126351747376464_2114245325253753	2018-08-22T21:15:00+0000	"vamos seguir trabalhando duro para apresentar nossas propostas. a unica que pode fazer a diferenca nesta eleicao e a sociedade. #votemarina18"	19262	216	3751
126351747376464_2113641091980843	2018-08-22T13:36:15+0000	""	1308	21	27
126351747376464_962481213949840	2018-08-22T01:20:56+0000	"confira como foi a visita de marina silva no porto social, uma instituicao maravilhosa que ajuda a estruturar ongs e fortalecer o empreendedorismo social.  #votemarina18"	863	20	203
126351747376464_2112622515416034	2018-08-21T23:46:59+0000	"fiquei muito emocionada com a historia da dona antonia. depois de seus filhos terem problemas com drogas, ela criou a 'casa rosa', uma instituicao que atende 102 criancas em situacao de rua, em recife. a viabilizacao desse lindo projeto so foi possivel gracas a ajuda do porto social, uma instituicao maravilhosa que ajuda a estruturar ongs e fortalecer o empreendedorismo social. no nosso governo, vamos apoiar as boas iniciativas da sociedade civil pra ganhar escala e se transformar em politicas publicas!"	1405	16	235
126351747376464_694213980971396	2018-08-21T20:12:53+0000	"#marinaaovivo | ajude a levar essa mensagem para mais brasileiros. compartilhe agora! #votemarina18"	2120	392	1002
126351747376464_287755212014044	2018-08-21T14:54:32+0000	"o nosso governo vai melhorar a qualidade de vida das mulheres. vamos combater a violencia domestica, o feminicidio, e fortalecer o empreendedorismo feminino e a insercao produtiva no mercado de trabalho! #votemarina18"	1580	18	474
126351747376464_2110833195594966	2018-08-20T23:11:52+0000	"hoje tive um encontro com a maria da penha, no instituto que leva o seu nome em fortaleza. reafirmei o compromisso de vida com politicas publicas para as mulheres, o combate ao feminicidio e a violencia domestica. recebemos contribuicoes e propostas valiosas do instituto!"	2164	18	486
126351747376464_2110805692264383	2018-08-20T22:49:36+0000	"o grave episodio ocorrido em pacaraima e resultante do encontro entre dois grupos de desvalidos. de um lado, os refugiados produzidos pelo colapso da venezuela -- a maior catastrofe politica, economica e humanitaria da america latina nas ultimas decadas. de outro, os habitantes de roraima, em cujas costas o governo brasileiro jogou a tarefa de assistir praticamente sozinhos os venezuelanos. a situacao e dificil e tende a se agravar, caso nao exista uma politica e humanitaria consistente no governo federal para enfrentar a emergencia. nada justifica a violencia, mas as duas partes no conflito sao vitimas de seus proprios desgovernos.  o brasil se omitiu duas vezes de ajudar a construir uma saida para a crise da venezuela. primeiro, ao trocar principios e valores por ideologia na relacao com o chavismo. depois, ao nao liderar uma coalizao internacional de paises sul-americanos para dar ajuda humanitaria aos refugiados e buscar uma solucao diplomatica para o pais vizinho. e isso o que ocorre quando se tem governantes que, em lugar de usar o poder que tem como meio de servir ao povo, fazem uso dele a servico de salvar a propria pele e interesses escusos.corrigir os erros e fundamental agora, por meio de uma politica generosa com os refugiados, em linha com nossas tradicoes de pais aberto a imigrantes de todo o mundo."	2438	22	800
126351747376464_284400932354194	2018-08-19T17:30:00+0000	"mulher nao e pra ser subestimada, mulher e pra ser respeitada! #votemarina18"	3688	53	1719
126351747376464_2107461192598833	2018-08-19T01:51:07+0000	"eu terei apenas quatro anos e nesses quatro anos eu quero mudar o ponteiro da historia politica do brasil. vamos reeleger o senador randolfe rodrigues, que foi pela 5a vez escolhido o melhor senador do brasil no premio congresso em foco - comicio da largada em macapa-ap."	1858	18	153
126351747376464_275107616638602	2018-08-18T19:04:28+0000	"nao ha nada mais forte do que uma ideia cujo tempo chegou. marina silva presidente do  #votemarina18  agradecemos a generosa homenagem feita pelos artistas que doaram seu tempo e seus talentos para a producao deste filme."	3483	28	2889
126351747376464_276355706289740	2018-08-18T15:35:15+0000	"conheca e compartilhe a historia de vida e de luta de marina silva, candidata a presidencia da republica para unir e transformar o brasil. #votemarina18"	2285	18	1248
126351747376464_1929125954054729	2018-08-18T12:37:02+0000	"eu queria te dizer uma coisa, bolsonaro. as mulheres sabem o que significa ganhar um salario menor do que um homem e ter as mesmas capacidades. compartilhem! #debateredetv #votemarina18"	6107	101	5480
126351747376464_525693917882949	2018-08-18T03:38:17+0000	"bolsonaro, voce fica ensinando os nossos jovens que eles podem resolver tudo na violencia. voce um dia desses pegou uma maozinha de uma crianca e ensinou como e que se faz pra atirar. voce sabe o que a biblia diz, bolsonaro? e pra ensinar as criancas no caminho que devem andar! #debateredetv #votemarina18"	11670	418	21882
126351747376464_2105634502781502	2018-08-18T02:32:23+0000	"vamos acabar com o foro privilegiado e exigir ficha limpa para todos os cargos da administracao publica. #debateredetv #votemarina18"	2581	79	517
126351747376464_2105548796123406	2018-08-18T01:29:13+0000	"sou mulher, negra, mae de quatro filhos, casada. eu quero que o nosso pais tenha educacao de qualidade, nao apenas como excecao, mas como uma regra. #debateredetv #votemarina18"	4705	53	836
126351747376464_271414997005426	2018-08-17T14:13:55+0000	"ouca e compartilhe o jingle oficial da nossa campanha a presidencia da republica.    #marinapresidente"	1292	14	852
126351747376464_2103643252980627	2018-08-17T01:47:17+0000	"somos mais da metade da populacao brasileira. nos vamos gerar no utero dessa nacao um novo brasil, porque, se as mulheres quiserem, elas podem fazer a diferenca. no encontro do grupo mulheres do brasil, liderado pela empresaria luiza trajano, reiterei meu compromisso para enfrentar a injustica grave das mulheres receberem salarios menores que os homens e serem vitimas de violencia. #votemarina18 #marinapresidente #marinasilva18"	856	6	108
126351747376464_1009022382635666	2018-08-16T20:18:44+0000	"marina silva ao vivo: #votemarina18 #marinapresidente #2018chegou  ajude a levar essa mensagem para mais brasileiros. compartilhe agora."	1197	91	543
126351747376464_2102849183060034	2018-08-16T15:11:57+0000	""	1351	10	197
126351747376464_2037797182931879	2018-08-16T14:59:14+0000	"para a face da mentira, a verdade. para a face do odio, a uniao. para a face da preguica, o trabalho. para a face do desanimo, a esperanca. o povo brasileiro, so voces podem fazer a mudanca. #marinapresidente #votemarina18 #marinasilva18 #compartilhe"	561	5	184
126351747376464_2165079613710635	2018-08-16T14:22:47+0000	"para a face da mentira, a verdade. para a face do odio, a uniao. para a face da preguica, o trabalho. para a face do desanimo, a esperanca. o povo brasileiro, so voces podem fazer a mudanca. #marinapresidente #votemarina18 #marinasilva18 #compartilhe"	1462	11	778
126351747376464_249995642311985	2018-08-14T20:03:23+0000	"marina silva ao vivo: matar os jovens. nao da mais. 2018. o compromisso com a vida chegou. #2018chegou  ajude a levar essa mensagem para mais brasileiros. compartilhe agora."	951	39	499
126351747376464_2097843073560645	2018-08-13T21:05:36+0000	"hoje e um dia de tristeza e saudade, pelos 4 anos da morte tragica de eduardo campos, seus assessores e a tripulacao."	1116	5	64
126351747376464_1671536949623654	2018-08-13T18:26:46+0000	"marina participa de debate com o todos pela educacao. #educacaoja"	1829	120	944
126351747376464_2097478736930412	2018-08-13T16:10:00+0000	"hoje participo do debate sobre educacao com o todos pela educacao. a transmissao ao vivo comeca as 15h30, e voce pode participar enviando sua pergunta via #educacaoja."	2346	31	183
126351747376464_2096027043742248	2018-08-12T19:44:00+0000	"uma homenagem que fiz a meu pai ainda vivo e saudavel anos atras. na saudade da alegria, da pedagogia e do amor de seu pedro, homenageio todos os pais!"	1604	8	347
126351747376464_2084725018205784	2018-08-11T17:25:00+0000	"a atriz maite proenca explica por que apoia marina. \"eu acredito na sua biografia, forca e coragem. voce nao vai governar de maos dadas com os ladroes.\" #compartilhe"	2525	22	1083
126351747376464_2092829837395302	2018-08-10T23:47:31+0000	"alegria do feliz encontro com o querido amigo ziraldo, o nosso eterno menino maluquinho!"	1307	1	74
126351747376464_2092099397468346	2018-08-10T16:30:01+0000	"eu sou um milagre da educacao. fui analfabeta ate os 16 anos e hoje sou com muito orgulho professora de historia. eu sei o que a educacao pode fazer na vida de uma pessoa. #debateband"	5317	20	1406
126351747376464_2091990854145867	2018-08-10T14:00:01+0000	"alckmin, o senhor diz que e o candidato pra mudar o brasil. no entanto, fez alianca com o centrao, que tem sido responsavel pela maior parte das mazelas que esse pais enfrenta e tem varios que assaltaram os cofres publicos. isso e fazer a mudanca? #debateband"	3376	40	1271
126351747376464_2091155460896073	2018-08-10T02:18:03+0000	"eu sei o que e nao ter um emprego. tenho compromisso de vida em fazer esse pais voltar a crescer. pra ter emprego e preciso ter investimento, pra ter investimento e preciso ter credibilidade. aqueles que criaram o problema nao vao resolver o problema. #debateband"	2258	10	317
126351747376464_2090990617579224	2018-08-10T00:30:29+0000	"eu e eduardo jorge chegamos ao #debateband"	2084	8	169
126351747376464_2090847967593489	2018-08-09T22:16:46+0000	"estou muito feliz por alcancarmos a meta de r$ 200 mil no financiamento coletivo da nossa campanha a presidencia. vamos seguir mobilizados para equilibrar essa disputa eleitoral - www.doemarina.com.br?/ref=200k"	690	1	55
126351747376464_2090641787614107	2018-08-09T19:46:15+0000	"eduardo jorge ao vivo: tolerar impunidade e privilegios. nao da mais. 2018. o fim do foro privilegiado chegou. #2018chegou  ajude a levar essa mensagem para mais brasileiros. compartilhe agora."	828	31	509
126351747376464_2089065737771712	2018-08-08T21:26:26+0000	"falta pouco para alcancarmos a 2a meta de r$ 200 mil reais arrecadados. com essa quantia, produziremos videos e materiais graficos para divulgar a verdade sobre as reais propostas de marina e combater mentiras, acusacoes levianas e noticias falsas. ajude a equilibrar essa disputa - www.doemarina.com.br?/ref=200mil"	2877	18	160
126351747376464_2087341554610797	2018-08-08T16:38:00+0000	"o fabio porchat me perguntou se da mesmo para governar sem fazer aliancas espurias. confira a resposta!"	7055	48	2969
126351747376464_2087264307951855	2018-08-08T14:00:01+0000	"nao da mais para criancas como o marcus vinicius morrerem enquanto vao pra escola. nao da mais para os mais altos cargos da republica serem sabotados por pessoas que se escondem dentro dos palacios e do congresso, para nao serem alcancados pela justica. isso precisa acabar!"	2131	39	737
126351747376464_2087166731294946	2018-08-08T00:30:00+0000	"marina silva ao vivo: brasil - poucos ricos, muitos pobres. nao da mais. 2018. o combate a desigualdade chegou. #2018chegou  ajude a levar essa mensagem para mais brasileiros. compartilhe agora."	357	0	141
126351747376464_2087267067951579	2018-08-07T23:09:38+0000	"marina e entrevistada por luciano huck, no #govtechbrasil 2018. #compartilhe"	399	22	62
126351747376464_2085329314812021	2018-08-06T23:05:00+0000	"\"marina traz a etica no exercicio do poder. so ela, entre todos os candidatos, representa uma real transformacao\" - eduardo giannetti"	1619	81	518
126351747376464_2085298538148432	2018-08-06T20:22:00+0000	"\"marina silva e a candidata da pacificacao. eu quero que ela tome conta do brasil em que meu neto vai morar\" - eduardo jorge, vice-candidato a presidencia! #2018chegou"	10077	113	518
126351747376464_2085003411511278	2018-08-06T19:30:00+0000	"\"ha esperanca para o estado laico, para aqueles que nao misturam biblia com constituicao\" - levi araujo"	2811	49	969
126351747376464_2084855294859423	2018-08-06T14:00:30+0000	""	379	2	70
126351747376464_2083938501617769	2018-08-06T00:37:05+0000	"na convencao nacional da rede sustentabilidade, foi homologada a candidatura de marina silva e eduardo jorge a presidencia e vice, unidos para transformar o brasil.  #2018chegou  fotos: leo cabral e julio nery - http://bit.ly/convencaodarede"	7067	24	369
126351747376464_2082030418475244	2018-08-04T22:36:56+0000	"nossa candidatura e a que esta em melhores condicoes de unir o brasil, porque nao temos a pretensao de sermos os donos da verdade. quero agradecer meu amigo de luta e de paz, eduardo jorge (pv), que aceitou caminhar junto comigo nesse desafio. unidos para transformar o brasil #2018chegou"	28343	295	2307
126351747376464_2081694201842199	2018-08-04T17:53:34+0000	"marina silva e eduardo jorge - coletiva de imprensa"	2414	68	349
126351747376464_2081583631853256	2018-08-04T16:39:23+0000	"marina silva ao vivo: marina e oficializada candidata a presidencia #2018chegou"	1008	17	99
126351747376464_2081314105213542	2018-08-04T14:03:02+0000	"marina silva ao vivo: marina e oficializada candidata a presidencia #2018chegou"	4715	287	1987
126351747376464_2079946152017004	2018-08-03T19:42:35+0000	"contamos com voce para a celebracao que ira oficializar a candidatura de marina a presidencia. 2018 chegou. confirme sua presenca atraves do link: http://bit.ly/convencaorede (vagas limitadas)."	1257	24	91
126351747376464_2078596915485261	2018-08-02T22:24:09+0000	"feliz por esta tao importante decisao. obrigada eduardo jorge e partido verde. 2018 chegou!"	30673	152	2041
126351747376464_2078413742170245	2018-08-02T19:45:04+0000	"marina silva ao vivo: brasil, o lugar do mundo que mais mata mulheres. nao da mais. 2018. as mulheres chegaram.  ajude a levar essa mensagem para mais brasileiros. compartilhe agora."	1590	86	454
126351747376464_2075088779169408	2018-07-31T19:45:11+0000	"marina silva ao vivo: ser humilhado pelo desemprego. nao da mais. 2018. as oportunidades chegaram.  ajude a levar essa mensagem para mais brasileiros. compartilhe agora."	1423	71	488
126351747376464_2075052125839740	2018-07-31T19:14:09+0000	"marina silva ao vivo.  ser humilhado pelo desemprego. nao da mais. 2018. as oportunidades chegaram.  hoje, as 16h45. ajude a levar essa mensagem para mais brasileiros. compartilhe agora. envie a sua pergunta."	868	11	71
126351747376464_2075035409174745	2018-07-31T18:58:53+0000	"hoje helio bicudo nos deixa e seu legado de homem probo e uma contribuicao de grande valor para nosso pais. que deus console seus familiares e amigos pela irreparavel perda."	526	2	49
126351747376464_2073545772657042	2018-07-30T22:24:05+0000	"marina quer unir o brasil e tirar o pais do atraso. so a mobilizacao das pessoas pode construir um novo jeito de fazer politica a favor do brasil - www.marinasilva.org.br"	853	4	100
126351747376464_2064813666863586	2018-07-30T19:25:00+0000	"nao podemos admitir a propagacao de odio e racismo, que persiste, segrega e mata. e dever do estado brasileiro e de cada cidadao garantir a populacao negra tratamento digno e pleno exercicio da cidadania."	4962	31	2727
126351747376464_2073036449374641	2018-07-30T17:30:00+0000	"hoje e dia de marina ao vivo na sabatina da globonews. o #centraldaseleicoes comeca as 22h30 e tera duas horas de duracao. acompanhe e envie seu comentario!"	18838	213	1385
126351747376464_2070294592982160	2018-07-29T01:10:00+0000	"hoje estive em taquara-rs, onde conheci projetos inspiradores, que utilizam o esporte, musica, danca, brecho, reciclagem e tantas outras coisas para promover inclusao social para jovens, idosos e criancas. o brasil esta cheio de boas iniciativas, e nosso programa de governo integrara essas ideias que ja funcionam na pratica e transformam a vida de tantas pessoas. estive acompanhada do pre-candidato a deputado estadual, adilson rodrigues, da presidente do instituto vitoria claudia cristo, e do deputado joao derly, candidato a reeleicao para a camara dos deputados."	426	1	38
126351747376464_2069730409705245	2018-07-28T21:40:00+0000	"os partidos que levaram o pais para o fundo do poco nao sao a solucao!"	4816	99	2355
126351747376464_2069628643048755	2018-07-28T15:15:46+0000	"sou pre-candidata a presidencia para unir os brasileiros a favor do brasil."	17217	445	1696
126351747376464_2069624069715879	2018-07-28T15:12:26+0000	""	24	0	4
126351747376464_2069526739725612	2018-07-28T14:12:34+0000	""	3563	30	130
126351747376464_2028719157139704	2018-07-28T14:00:01+0000	"quem conhece marina, apoia marina. o cientista antonio nobre esta ha 36 anos apontando caminhos possiveis para restaurar e proteger a floresta amazonica."	1135	62	378
126351747376464_2068474593164160	2018-07-27T23:17:40+0000	"ha exatos 6 anos, marina silva carregou a bandeira olimpica, na abertura dos jogos olimpicos de londres, em reconhecimento a sua vida dedicada ao ideal da paz entre as pessoas, a humanidade e a natureza - http://bit.ly/biografiamarina"	2177	12	432
126351747376464_2066627883348831	2018-07-26T19:45:20+0000	"marina silva ao vivo  a verdade ser trocada pela mentira. nao da mais. 2018. o compromisso com a verdade chegou."	1215	105	625
126351747376464_2066559600022326	2018-07-26T18:46:13+0000	"hoje tem marina silva ao vivo no facebook, as 16h45. acompanhem!"	156	2	45
126351747376464_2066452206699732	2018-07-26T18:00:01+0000	"marina participou de um encontro com fabio silva (@fabio_nj), empreendedor social, idealizador e presidente do porto social, para discutir assuntos relacionados ao empreendedorismo social. uma aula de engajamento civico para qualquer politico."	321	1	100
126351747376464_2064825950195691	2018-07-26T14:40:00+0000	"o blockchain e considerado um dos mecanismos mais seguros para transacoes eletronicas, por permitir transparencia e confianca de forma descentralizada, foi desenvolvida a principio para dar confianca em transacoes com criptomoedas, como o bitcoin - www.doemarina.com.br"	984	2	158
126351747376464_2065214156823537	2018-07-26T00:36:31+0000	"hoje me reuni com representantes da transparencia internacional, onde recebi o documento novas medidas contra a corrupcao.   apoio a iniciativa unidos contra a corrupcao e defendo que as medidas ali contidas sejam discutidas amplamente no parlamento e na sociedade. as propostas trazem para a pauta estrategica do pais uma discussao seria de como aprimorar os mecanismos de enfrentamento a corrupcao e a impunidade.  vamos avaliar as novas medidas para dialogar com as propostas do nosso programa de governo. o combate a corrupcao e um compromisso e uma prioridade.  os maiores avancos obtidos no campo da gestao publica foram contribuicoes da sociedade, como a proposta do sus, as politicas de inclusao social, a agenda perdida na economia. as contribuicoes do unidos contra a corrupcao e outro importante exemplo.  mas ha uma forte reacao de muitos politicos para prejudicar os avancos da operacao lava-jato, fazendo retroceder os esforcos do ministerio publico, da policia federal e da justica.   os brasileiros podem impedir que isso aconteca, fazendo a operacao lava-voto, demitindo os politicos corruptos e admitindo parlamentares comprometidos com o aperfeicoamento da base legal e da estrutura dos orgaos de controle para tornar mais efetiva e com independencia a investigacao e a punicao aos crimes de corrupcao. #unidoscontracorrupcao"	690	2	216
126351747376464_2065112660167020	2018-07-25T23:04:39+0000	"marina, como faco pra doar pra sua campanha? e muito facil e seguro, so entrar no www.doemarina.com.br e em menos de 1 minuto voce pode contribuir a partir de r$ 10 e ajudar a equilibrar essa disputa. mais de mil pessoas ja doaram  #prontodoei "	5973	41	355
126351747376464_2064807330197553	2018-07-25T19:41:00+0000	"nao da pra aceitar a impunidade. marina defende o rigor no combate a corrupcao! #compartilhe"	6601	123	1102
126351747376464_2063192530359033	2018-07-24T20:32:17+0000	"marina silva ao vivo  aliancas entre quem criou os problemas. nao da mais. 2018. a alianca com o povo brasileiro chegou."	1491	101	748
